timestamp,batch,episode_len,augmented_samples,buffer_size,loss,entropy,kl,lr_multiplier,effective_lr,explained_var_old,explained_var_new,update_steps,win_ratio,eval_wins,eval_losses,eval_ties,best_win_ratio,opponent_type
233.183,14,26,208,2752,4.6753668785095215,3.8081798553466797,0.018477777,0.2962962962962963,0.0005925925925925926,0.09873036312331163,0.09609319794806026,5,,,,,0.0,pure_mcts
259.825,15,41,328,3080,4.651715278625488,3.8462183475494385,0.03072327,0.2962962962962963,0.0005925925925925926,0.11937801210868115,0.1369397130900759,5,,,,,0.0,pure_mcts
282.12,16,30,240,3320,4.652698040008545,3.758493185043335,0.027705597,0.2962962962962963,0.0005925925925925926,0.12938027481162584,0.12411522520161411,5,,,,,0.0,pure_mcts
296.844,17,23,184,3504,4.597932815551758,3.7911078929901123,0.028470162,0.2962962962962963,0.0005925925925925926,0.13316888116632575,0.14678982530942064,5,,,,,0.0,pure_mcts
307.762,18,17,136,3640,4.607170581817627,3.7461371421813965,0.024519753,0.2962962962962963,0.0005925925925925926,0.13767495969728583,0.1326039756924895,5,,,,,0.0,pure_mcts
328.612,19,32,256,3896,4.624388217926025,3.7115671634674072,0.032503948,0.2962962962962963,0.0005925925925925926,0.07642253003480004,0.07664655207026694,5,,,,,0.0,pure_mcts
343.295,20,25,200,4096,4.618276596069336,3.7413079738616943,0.022735048,0.2962962962962963,0.0005925925925925926,0.08257474209649762,0.08830248433042676,5,,,,,0.0,pure_mcts
359.896,21,29,232,4328,4.612082481384277,3.744185209274292,0.0220859,0.2962962962962963,0.0005925925925925926,0.11972598766732401,0.12386436653703858,5,,,,,0.0,pure_mcts
379.569,22,33,264,4592,4.579326629638672,3.740741729736328,0.017856037,0.2962962962962963,0.0005925925925925926,0.15553404303981588,0.1594505911422046,5,,,,,0.0,pure_mcts
403.665,23,39,312,4904,4.5411458015441895,3.7221758365631104,0.012505859,0.2962962962962963,0.0005925925925925926,0.16530582216010348,0.16840982591339926,5,,,,,0.0,pure_mcts
414.143,24,17,136,5040,4.5592360496521,3.686527729034424,0.011385292,0.2962962962962963,0.0005925925925925926,0.1239545839072691,0.1311014587374164,5,,,,,0.0,pure_mcts
427.606,25,23,184,5224,4.472438335418701,3.7107901573181152,0.014098604,0.2962962962962963,0.0005925925925925926,0.19638715846693733,0.20492271656798067,5,,,,,0.0,pure_mcts
437.656,26,16,128,5352,4.500781536102295,3.681180000305176,0.020202942,0.2962962962962963,0.0005925925925925926,0.18103744456691806,0.1841713039028946,5,,,,,0.0,pure_mcts
461.996,27,41,328,5680,4.4843878746032715,3.6997175216674805,0.038207904,0.2962962962962963,0.0005925925925925926,0.1832279783367028,0.19716924858998952,5,,,,,0.0,pure_mcts
471.897,28,17,136,5816,4.478252410888672,3.71932315826416,0.017816447,0.2962962962962963,0.0005925925925925926,0.19673703792345532,0.19858452339352162,5,,,,,0.0,pure_mcts
491.264,29,32,256,6072,4.437324047088623,3.68100643157959,0.011909761,0.2962962962962963,0.0005925925925925926,0.2293908182271881,0.23370281507475532,5,,,,,0.0,pure_mcts
505.523,30,23,184,6256,4.458678722381592,3.7043256759643555,0.024475016,0.2962962962962963,0.0005925925925925926,0.19359483833102842,0.19571534874413254,5,,,,,0.0,pure_mcts
521.212,31,26,208,6464,4.462734222412109,3.598811626434326,0.03415283,0.2962962962962963,0.0005925925925925926,0.1625058171723709,0.16795548280330663,5,,,,,0.0,pure_mcts
540.614,32,33,264,6728,4.485795497894287,3.6239137649536133,0.041615654,0.19753086419753085,0.0003950617283950617,0.13393189665250715,0.14148424209516486,5,,,,,0.0,pure_mcts
575.466,33,51,408,7136,4.372196197509766,3.6884467601776123,0.012676565,0.19753086419753085,0.0003950617283950617,0.24525135736627168,0.27460911669647203,5,,,,,0.0,pure_mcts
594.754,34,29,232,7368,4.426010608673096,3.6677327156066895,0.016346272,0.19753086419753085,0.0003950617283950617,0.20608724695676361,0.210630964274637,5,,,,,0.0,pure_mcts
