timestamp,batch,episode_len,augmented_samples,buffer_size,loss,entropy,kl,lr_multiplier,effective_lr,explained_var_old,explained_var_new,update_steps,win_ratio,eval_wins,eval_losses,eval_ties,best_win_ratio,opponent_type
9930.188,1277,10,80,10000,2.3485827445983887,1.5638060569763184,0.035785347,0.1316872427983539,0.0002633744855967078,0.21178916881234078,0.23310850054688004,5,,,,,1.0,pure_mcts
9935.263,1278,9,72,10000,2.3915653228759766,1.6530300378799438,0.024181645,0.1316872427983539,0.0002633744855967078,0.17676086473674357,0.19723662467793324,5,,,,,1.0,pure_mcts
9942.143,1279,12,96,10000,2.3017451763153076,1.4698457717895508,0.060235564,0.0877914951989026,0.0001755829903978052,0.14608347062064175,0.17672122101104115,5,,,,,1.0,pure_mcts
9946.251,1280,7,56,10000,2.30062198638916,1.5325336456298828,0.027258325,0.0877914951989026,0.0001755829903978052,0.21738740463691686,0.23004278426301428,5,,,,,1.0,pure_mcts
9956.414,1281,18,144,10000,2.3638296127319336,1.5428327322006226,0.0138377985,0.0877914951989026,0.0001755829903978052,0.1425277521440632,0.1537353272699138,5,,,,,1.0,pure_mcts
9960.101,1282,9,72,10000,2.351327896118164,1.5341297388076782,0.014236535,0.0877914951989026,0.0001755829903978052,0.16667331378819494,0.18610056839169098,5,,,,,1.0,pure_mcts
9964.579,1283,8,64,10000,2.2798402309417725,1.5054548978805542,0.012676894,0.0877914951989026,0.0001755829903978052,0.15999114628855005,0.17101819869783508,5,,,,,1.0,pure_mcts
9968.599,1284,7,56,10000,2.3860864639282227,1.4898006916046143,0.02057218,0.0877914951989026,0.0001755829903978052,0.12701621067558633,0.14421574634995515,5,,,,,1.0,pure_mcts
9975.707,1285,13,104,10000,2.3003296852111816,1.4889204502105713,0.007952703,0.1316872427983539,0.0002633744855967078,0.20262399682630416,0.21722442238252304,5,,,,,1.0,pure_mcts
9980.854,1286,9,72,10000,2.312784433364868,1.5761988162994385,0.018657604,0.1316872427983539,0.0002633744855967078,0.17904435009348996,0.20042821871720384,5,,,,,1.0,pure_mcts
9988.08,1287,13,104,10000,2.3151040077209473,1.5640660524368286,0.0333085,0.1316872427983539,0.0002633744855967078,0.21390258655641015,0.22301427009889296,5,,,,,1.0,pure_mcts
9994.192,1288,13,104,10000,2.262568712234497,1.4745864868164062,0.016086083,0.1316872427983539,0.0002633744855967078,0.19491722319387472,0.21528214753805175,5,,,,,1.0,pure_mcts
9999.377,1289,9,72,10000,2.2945501804351807,1.5138061046600342,0.026693124,0.1316872427983539,0.0002633744855967078,0.19114153142613166,0.21694631595971137,5,,,,,1.0,pure_mcts
10006.295,1290,12,96,10000,2.2914249897003174,1.4779877662658691,0.037319753,0.1316872427983539,0.0002633744855967078,0.19540600560855736,0.21384854815804077,5,,,,,1.0,pure_mcts
